Starting new measurement at 08.May.2019 - 12:47:26
Time, Eurotherm2416, Keithley2000
56098.593,25.1,14.3607816
56113.891,25.1,14.2880863
56128.674,25.1,14.3208921
56143.972,25.0,14.2924695
56158.759,25.1,14.2693274
56174.058,25.2,14.3393674
56188.849,25.0,14.2465551
56204.147,24.9,14.2914294
56218.935,24.9,14.3078096
56233.724,25.0,14.3266376
56249.019,24.9,14.3131131
56263.807,25.0,14.2580501
56279.107,25.1,14.257358
56293.896,25.0,14.3010856
56309.19,24.9,14.3360343
56323.978,25.0,14.3021743
56338.767,25.0,14.2974339
56354.065,25.0,14.2873534
56368.849,25.0,14.2430055
56384.148,25.1,14.3199748
56398.936,25.0,14.3088133
56414.235,24.9,14.2623267
56429.025,24.9,14.3237982
56444.324,24.9,14.2467168
56459.113,24.9,14.2866714
56473.901,24.9,14.2830142
56489.198,25.0,14.2761261
56503.986,25.0,14.3105803
56519.285,24.9,14.315374
56534.073,24.9,14.3077349
56549.374,25.0,14.2695253
56564.163,24.9,14.2862264
56579.463,24.9,14.2952496
56594.252,25.0,14.278112
56609.04,25.2,14.2298806
56624.338,25.2,14.2979432
56639.13,25.2,14.2544443
56654.429,25.2,14.3006458
56669.217,25.1,14.2920752
56684.515,25.0,14.314572
56699.304,25.0,14.2800705
56714.092,25.2,14.3431053
56729.386,25.1,14.2773789
56744.174,25.1,14.3270802
56759.471,25.0,14.3346264
56774.259,25.1,14.2674397
56789.555,25.1,14.2985609
56804.344,24.9,14.3040968
56819.64,25.1,14.3728016
56834.429,25.1,14.2843732
56849.217,25.0,14.2938836
56864.516,25.0,14.3209324
56879.305,24.9,14.3065133
56894.603,25.2,14.2986239
56909.387,25.0,14.2711379
56924.685,25.1,14.3076472
56939.476,25.0,14.2681307
56954.265,25.0,14.2743211
56969.561,25.0,14.2657146
56984.35,24.9,14.3099404
56999.649,25.0,14.2843891
57014.437,24.9,14.27652
57029.735,25.1,14.279239
57044.526,24.9,14.2959303
57059.818,24.9,14.2770043
57074.607,24.9,14.3211018
57089.395,24.9,14.3053862
57104.694,25.0,14.2207347
57119.484,24.9,14.2497959
57134.782,24.9,14.2916994
57149.568,24.9,14.2773789
57164.866,25.0,14.2775753
57179.652,25.0,14.2590153
57194.45,25.0,14.2323359
57209.75,25.0,14.2475135
57224.538,24.9,14.27721
57239.832,24.8,14.3208398
57254.63,25.0,14.3359862
57269.929,24.9,14.2837403
57284.717,25.0,14.3187969
57299.501,25.0,14.2999202
57314.799,25.0,14.3008849
57329.59,25.0,14.2916296
57344.889,25.0,14.3033013
57359.677,25.1,14.296539
57374.976,25.0,14.2642144
57389.764,25.2,14.314449
57405.063,25.0,14.3493412
57419.855,25.0,14.300815
57434.643,24.9,14.2463865
57449.937,25.2,14.2892133
57464.726,25.1,14.2984616
57480.018,24.9,14.2636854
57494.807,25.1,14.2671656
57510.107,25.1,14.2589524
57524.896,25.0,14.3152574
57539.682,25.1,14.2835007
57554.977,25.0,14.3177838
57569.766,25.0,14.3167733
57585.064,25.2,14.2760463
57599.866,25.0,14.3446702
57615.164,24.9,14.3164942
57629.949,25.0,14.2476821
57645.248,25.0,14.2625651
57660.039,25.1,14.3373011
57674.827,25.0,14.3344568
57690.121,25.0,14.3028999
57704.909,25.0,14.3042592
57720.21,25.0,14.3182112
57734.998,25.0,14.2811181
57750.293,24.8,14.2925943
57765.081,25.0,14.2591143
57779.864,25.0,14.3569975
57795.162,25.1,14.280429
57809.947,24.9,14.2995188
57825.245,25.0,14.2747938
57840.034,25.3,14.2950107
57855.332,25.3,14.3479812
57870.115,25.1,14.3121485
57885.414,25.2,14.3346264
57900.198,25.2,14.3094996
57914.987,25.1,14.3389649
57930.285,25.1,14.332062
57945.071,25.0,14.2663057
57960.37,25.1,14.3198753
57975.153,25.1,14.2679619
57990.452,25.1,14.2886869
58005.236,25.0,14.307044
58020.535,24.9,14.280429
58035.319,25.0,14.2706794
58050.11,25.3,14.3218969
58065.404,24.9,14.2742657
58080.192,25.1,14.3503054
58095.49,25.0,14.2928264
58110.279,25.2,14.3232565
58125.575,25.1,14.3040968
58140.363,25.0,14.2669045
58155.152,25.0,14.3176213
58170.45,25.1,14.3098944
58185.239,24.9,14.3070371
58200.537,25.1,14.3074149
58215.326,25.0,14.3358166
58230.624,25.0,14.2896075
58245.413,24.9,14.2995188
58260.711,24.9,14.2678067
58275.5,24.9,14.2884805
58290.291,24.9,14.3199748
58305.589,24.9,14.2927884
58320.374,25.0,14.3434731
58335.673,24.9,14.251126
58350.461,25.0,14.2573164
58365.76,25.0,14.2894453
58380.549,24.9,14.2839093
58395.338,24.9,14.3265268
58410.633,25.0,14.2510846
58425.422,25.1,14.3009335
58440.723,24.9,14.3064848
58455.511,24.9,14.3098944
58470.807,24.8,14.2729067
58485.595,25.0,14.2433984
58500.386,25.1,14.3040338
58515.684,25.2,14.2274582
58530.467,25.2,14.2698124
58545.766,25.1,14.2501607
58560.557,25.1,14.3162849
58575.856,25.0,14.3292645
58590.644,25.2,14.2389304
58605.943,25.1,14.2873534
58620.726,25.0,14.2431672
58635.515,24.9,14.2441325
58650.808,25.0,14.3025295
58665.596,24.9,14.2864326
58680.892,25.0,14.2475832
58695.681,25.1,14.2242775
58710.975,25.0,14.300878
58725.764,25.0,14.2303058
58740.547,25.0,14.2623267
58755.846,25.1,14.2777373
58770.638,25.0,14.2661438
58785.936,24.9,14.2165174
58800.724,25.0,14.2508946
58816.023,25.1,14.2948484
58830.814,24.9,14.2430055
58846.112,25.1,14.3038955
58860.896,25.0,14.2645808
58875.684,25.0,14.3098944
58890.984,25.0,14.2544375
58905.773,25.0,14.2456525
58921.066,25.0,14.2308393
58935.855,25.0,14.2983918
58951.149,24.9,14.293584
58965.937,25.1,14.2553677
58980.724,25.0,14.2453291
58996.022,24.9,14.2657775
59010.812,24.9,14.2920752
59026.111,25.0,14.2918616
59040.899,24.9,14.3063577
59056.198,25.0,14.3478183
59070.98,25.0,14.2330534
59086.278,24.9,14.3207767
59101.07,24.8,14.2869592
59115.859,25.0,14.3076472
59131.159,24.9,14.2295508
59145.948,25.0,14.2400241
59161.242,25.0,14.3176281
59176.03,25.0,14.2814863
59191.326,25.1,14.2524217
59206.114,24.9,14.2422782
59220.898,25.0,14.2497676
59236.197,24.9,14.2880931
59250.985,25.0,14.2684049
59266.284,24.9,14.2367457
59281.072,25.1,14.2806347
59296.37,25.0,14.279302
59311.162,25.1,14.2760897
59326.46,25.1,14.2822182
59341.249,25.1,14.2950175
59356.038,25.0,14.2648124
59371.335,25.0,14.2755617
59386.123,25.0,14.2740407
59401.419,25.1,14.2917062
59416.208,25.0,14.2885247
59431.503,24.9,14.2285157
59446.291,25.0,14.2574949
59461.586,25.2,14.2272967
59476.375,25.0,14.2454212
59491.162,25.0,14.2342204
59506.461,24.9,14.2781749
59521.244,25.0,14.291022
59536.543,25.0,14.2260676
59551.335,25.0,14.277781
59566.633,24.9,14.2524148
59581.423,25.0,14.2129749
59596.211,25.0,14.2135416
59611.507,25.0,14.2623964
59626.295,24.9,14.2421097
59641.595,24.9,14.2273955
59656.383,24.9,14.2623267
59671.677,25.0,14.2070103
59686.466,24.9,14.2274582
59701.758,24.9,14.2155397
59716.546,24.8,14.2297123
59731.335,25.1,14.2611075
59746.633,25.1,14.2205944
59761.422,25.0,14.2546758
59776.72,24.9,14.2153903
59791.507,25.1,14.2231878
59806.805,25.1,14.2051161
59821.588,25.0,14.2570344
59836.377,25.0,14.1846375
59851.679,25.1,14.2042264
59866.467,25.1,14.2477449
59881.766,25.0,14.2603042
59896.554,25.0,14.2046868
59911.849,25.0,14.2430123
59926.638,25.0,14.2512946
59941.936,25.0,14.2334562
59956.724,25.0,14.2394628
59971.509,24.9,14.2311692
59986.807,25.2,14.2652408
60001.596,24.9,14.2468204
60016.894,24.9,14.2140515
60031.684,25.0,14.2330534
60046.982,25.1,14.2233118
60061.772,24.9,14.2384974
60076.561,25.0,14.1962601
60091.857,24.9,14.1887474
60106.645,24.9,14.2544722
60121.944,25.0,14.1909649
60136.732,25.0,14.271343
60152.031,24.9,14.2693633
60166.82,25.0,14.1960623
60182.122,25.0,14.2266933
60196.91,24.9,14.2387286
60211.699,25.0,14.3154666
60226.997,25.0,14.2071021
60241.78,24.9,14.2518908
60257.078,24.9,14.2589524
60271.864,25.0,14.22992
60287.162,24.9,14.2296428
60301.953,25.0,14.2562377
60317.251,25.0,14.2219218
60332.039,24.9,14.2362433
60346.828,25.0,14.2806347
60362.122,25.1,14.2242454
60376.911,25.1,14.2125376
60392.21,25.1,14.2667426
60406.999,25.0,14.2613684
60422.297,25.0,14.2568602
60437.086,25.0,14.3033399
60452.381,25.0,14.2230488
60467.17,25.0,14.3040338
60481.958,25.0,14.2464719
60497.251,24.9,14.2871912
60512.039,24.9,14.2138643
60527.338,25.1,14.2083054
60542.123,25.0,14.2297123
60557.421,25.0,14.2749559
60572.207,24.9,14.257358
60586.996,24.9,14.2646079
60602.288,25.0,14.2749559
60617.077,24.8,14.2501607
60632.37,25.0,14.2715815
60647.159,25.0,14.2059751
60662.454,25.0,14.2607464
60677.243,25.1,14.2911103
60692.545,25.0,14.2450568
60707.333,25.1,14.2198918
60722.122,25.1,14.2490405
60737.42,25.1,14.1845615
60752.207,25.0,14.28483
60767.505,25.1,14.2861566
60782.296,24.9,14.2497262
60797.594,25.3,14.1980858
60812.383,25.0,14.1748441
60827.171,25.0,14.246514
60842.467,25.1,14.2738718
60857.255,25.0,14.2165106
60872.554,25.0,14.1870459
60887.342,25.1,14.1760405
60902.636,24.9,14.1976246
60917.424,25.0,14.2650863
60932.72,25.0,14.1811804
60947.508,24.9,14.211841
60962.298,24.9,14.2285225
60977.596,24.9,14.1834344
60992.386,25.0,14.228684
61007.684,25.0,14.2458618
61022.471,24.8,14.2298043
61037.77,25.2,14.2422782
61052.559,25.3,14.2610378
61067.347,25.2,14.2544443
61082.642,25.1,14.2413128
61097.431,25.1,14.2555295
61112.729,25.1,14.2739977
61127.517,25.0,14.2488091
61142.812,25.0,14.2330239
61157.603,24.9,14.2050787
61172.392,25.1,14.2400173
61187.69,25.1,14.2357106
61202.479,25.2,14.2476821
61217.777,25.0,14.2555645
61232.566,25.0,14.2298111
61247.864,25.0,14.2401857
61262.655,25.1,14.2410816
61277.954,25.0,14.2107518
61292.744,25.0,14.2082986
61307.533,25.0,14.2679687
61322.829,25.1,14.2623267
61337.618,25.0,14.2499362
61352.916,24.9,14.2381961
61367.705,25.1,14.2273887
61383.0,25.0,14.2501676
61397.789,25.0,14.2215921
61412.579,25.1,14.2702427
61427.878,25.0,14.2354463
61442.666,25.0,14.2289151
61457.965,25.0,14.251126
61472.752,25.0,14.2440916
61488.05,24.9,14.2937214
61502.84,24.9,14.3225084
61518.139,25.2,14.2433984
61532.924,25.0,14.2396244
61547.722,25.0,14.2215921
61563.021,25.0,14.2399545
61577.808,25.1,14.2706524
61593.106,24.9,14.2510846
61607.895,24.8,14.252352
61623.192,24.9,14.2794641
61637.981,25.1,14.2727018
61653.28,24.9,14.2149913
61668.069,25.1,14.2742657
61682.857,24.9,14.321165
61698.155,24.9,14.2760829
61712.944,25.0,14.2732297
61728.242,25.0,14.2702427
61743.031,24.9,14.2727018
61758.324,25.1,14.2939085
61773.112,25.1,14.3173888
61787.901,25.2,14.249999
61803.199,25.1,14.2062057
61817.988,24.9,14.2713696
61833.286,25.1,14.2535419
61848.075,25.0,14.2508946
61863.37,25.0,14.2326087
61878.158,25.0,14.2106513
61893.452,25.0,14.2984685
61908.241,25.1,14.2499362
61923.539,24.9,14.2407514
61938.328,24.9,14.2555645
61953.114,24.9,14.2251346
61968.412,25.1,14.3033399
61983.196,25.0,14.2362717
61998.494,25.0,14.3341026
62013.277,24.9,14.3029698
62028.576,25.0,14.3076403
62043.363,25.0,14.2771402
62058.152,24.9,14.3247087
62073.45,24.9,14.2850364
62088.239,24.9,14.2657078
62103.536,25.0,14.3032945
62118.325,25.0,14.2677999
62133.619,25.0,14.3159336
62148.407,25.1,14.2959303
62163.7,25.1,14.2927566
62178.489,25.1,14.3378379
62193.277,25.1,14.2683981
62208.575,25.2,14.2155831
62223.36,25.1,14.2593808
62238.659,25.2,14.2839093
62253.45,25.3,14.2747241
62268.748,25.0,14.2366361
62283.531,25.1,14.2580501
62298.32,25.2,14.2422086
62313.612,25.2,14.2844102
62328.4,25.1,14.2655459
62343.7,25.0,14.2183724
62358.489,25.1,14.2495645
62373.782,25.0,14.2450568
62388.571,25.0,14.2254644
62403.867,25.0,14.2826201
62418.656,25.1,14.3106267
62433.444,25.1,14.2441325
62448.742,25.1,14.2192992
62463.531,25.0,14.2691586
62478.829,25.0,14.2307698
62493.613,25.2,14.2950107
62508.911,25.1,14.3041423
62523.698,25.1,14.2972647
62538.486,25.0,14.2922862
62553.781,25.0,14.2537451
62568.569,25.1,14.2354463
62583.866,25.0,14.3164243
62598.654,25.0,14.2535419
62613.948,25.0,14.2342204
62628.737,25.1,14.2801533
62644.031,25.0,14.3007695
62658.819,24.9,14.2457515
62673.608,24.9,14.2307996
62688.906,25.0,14.2657078
62703.695,25.0,14.2593808
62718.994,25.1,14.2546689
62733.778,25.0,14.2420401
62749.077,24.9,14.2321279
62763.866,25.1,14.2384974
62779.164,24.9,14.2276197
62793.951,25.0,14.2262617
62808.739,24.9,14.2816552
62824.033,25.0,14.2950107
62838.822,25.0,14.2687289
62854.115,24.8,14.2475135
62868.904,25.0,14.2442942
62884.198,25.0,14.2239198
62898.986,25.0,14.2262617
62913.772,25.0,14.2781052
62929.07,24.9,14.2704046
62943.861,24.9,14.2353994
62959.159,25.0,14.2064045
62973.942,24.9,14.2871214
62989.24,25.0,14.2418784
63004.023,25.1,14.2363647
63019.321,25.1,14.2874526
63034.105,25.1,14.2514496
63048.894,25.1,14.1969912
63064.189,25.0,14.2893309
63078.977,24.9,14.2151527
63094.274,25.1,14.2262617
63109.062,25.0,14.2682858
63124.36,25.0,14.2510149
63139.149,25.0,14.2500911
63154.456,25.1,14.2963
63169.245,25.0,14.2183724
63184.033,25.0,14.2781052
63199.332,25.0,14.2929188
63214.13,25.0,14.2316954
63229.428,25.0,14.2299726
63244.214,25.1,14.2523452
63259.513,25.0,14.2700109
63274.299,24.9,14.2343125
63289.088,25.1,14.2762882
63304.382,25.0,14.1879063
63319.17,25.0,14.1784416
63334.466,25.1,14.2155831
63349.254,25.1,14.2185338
63364.556,25.1,14.23733
63379.344,25.0,14.1980858
63394.131,24.9,14.2546689
63409.429,25.0,14.2429647
63424.22,25.0,14.2638473
63439.519,24.9,14.2400173
63454.306,24.9,14.2005011
63469.605,24.9,14.1903577
63484.387,25.1,14.2568534
63499.176,25.0,14.2634537
63514.478,24.9,14.2526179
63529.266,25.0,14.2535833
63544.565,25.0,14.2308393
63559.354,25.0,14.1958318
63574.652,24.9,14.2161184
63589.441,25.0,14.2358722
63604.734,25.0,14.220696
63619.522,25.1,14.2345834
63634.313,24.9,14.1958318
63649.611,25.0,14.1930465
63664.4,24.9,14.1998027
63679.695,25.0,14.2249731
63694.484,25.0,14.2144559
63709.781,25.2,14.234382
63724.569,25.2,14.215957
63739.36,25.2,14.1655627
63754.659,25.3,14.1680812
63769.444,25.2,14.2095175
63784.742,25.1,14.2086588
63799.533,25.0,14.171428
63814.831,25.0,14.2128986
63829.616,25.2,14.1941669
63844.404,25.1,14.1762015
63859.705,24.9,14.2050093
63874.493,25.0,14.1631478
63889.792,25.1,14.1963085
63904.577,25.0,14.2210188
63919.876,25.0,14.221915
63934.664,25.0,14.234745
63949.962,25.2,14.2264232
63964.751,24.9,14.3063974
63979.539,24.9,14.2580501
63994.837,25.0,14.2622843
64009.624,25.1,14.2196609
64024.923,25.0,14.1930397
64039.711,25.0,14.1945068
64055.01,25.0,14.2065658
64069.798,25.0,14.1861157
64084.587,25.0,14.2069408
64099.889,25.1,14.2445255
64114.677,24.9,14.2318968
64129.976,24.9,14.2029858
64144.764,25.1,14.1676214
64160.057,24.9,14.148657
64174.845,24.9,14.2044727
64189.636,24.8,14.1798356
64204.934,24.8,14.1744182
64219.718,25.0,14.2435601
64235.016,25.0,14.1869766
64249.802,24.9,14.2469826
64265.101,24.9,14.2448895
64279.887,25.0,14.223042
64295.186,25.0,14.2106445
64309.976,25.0,14.2268548
64324.765,24.9,14.3028999
64340.06,25.0,14.1824684
64354.849,25.0,14.2174068
64370.144,24.9,14.2336178
64384.933,24.9,14.2003399
64400.226,25.0,14.1790872
64415.015,25.0,14.2001787
64429.801,24.9,14.2027552
64445.1,24.9,14.2083904
64459.886,24.9,14.2129298
64475.184,25.0,14.2074247
64489.967,25.1,14.1124314
64505.265,25.2,14.1528105
64520.052,25.2,14.1432837
64534.84,25.0,14.2357106
64550.143,25.0,14.1700709
64564.934,25.1,14.1835954
64580.228,25.1,14.2265915
64595.016,25.0,14.1901966
64610.309,25.1,14.2264232
64625.101,25.1,14.1714626
64640.397,25.0,14.2252961
64655.186,24.9,14.2027552
64669.972,25.1,14.2071021
64685.271,25.0,14.1761322
64700.059,25.1,14.144922
64715.357,25.0,14.1578409
64730.141,25.0,14.1957949
64745.439,24.9,14.2309313
64760.227,25.0,14.1986756
64775.016,25.0,14.1718536
64790.314,25.0,14.1542588
64805.102,25.0,14.1485325
64820.398,25.0,14.1601574
64835.187,25.0,14.1216079
64850.485,24.9,14.1905881
64865.274,24.9,14.1259246
64880.062,25.1,14.1240914
64895.362,25.0,14.1038265
64910.15,25.0,14.136067
64925.449,25.0,14.1806409
64940.237,25.0,14.1855409
64955.536,25.0,14.1554885
64970.322,25.0,14.1833985
64985.109,24.9,14.1710022
65000.407,25.1,14.168242
65015.199,25.0,14.1283702
65030.497,25.0,14.154716
65045.288,24.9,14.1765045
65060.587,24.9,14.223273
65075.373,25.0,14.1772594
65090.671,25.1,14.1592247
65105.461,24.9,14.1627879
65120.249,24.9,14.1666552
65135.547,25.0,14.1755452
65150.335,25.0,14.1740938
65165.633,25.0,14.1366495
65180.421,24.8,14.1932009
65195.716,25.0,14.1426681
65210.505,25.0,14.1111142
65225.292,25.0,14.1209009
65240.59,25.0,14.1520382
65255.376,25.1,14.1208705
65270.674,25.2,14.0991292
65285.458,25.1,14.1137186
65300.756,25.0,14.1462423
65315.541,25.0,14.1802143
65330.33,25.1,14.1281785
65345.628,25.0,14.14447
65360.417,25.0,14.0832884
65375.715,24.9,14.1225438
65390.503,25.0,14.0724326
65405.802,25.0,14.1330388
65420.59,24.9,14.1263455
65435.889,25.0,14.1494297
65450.677,24.9,14.1167817
65465.466,25.1,14.1166215
65480.768,25.0,14.1601574
65495.556,25.0,14.1901966
65510.855,25.0,14.1014812
65525.637,25.0,14.1775379
65540.935,25.1,14.1186466
65555.726,25.0,14.1633086
65570.515,25.0,14.1748092
65585.815,25.0,14.1745791
65600.604,25.1,14.147497
65615.899,25.0,14.1520382
65630.687,24.9,14.1757061
65645.989,25.0,14.1488868
65660.777,25.0,14.1410294
65676.071,25.0,14.1454365
65690.859,24.9,14.1542922
65705.649,25.0,14.1909465
65720.948,24.9,14.1373545
65735.734,25.0,14.152268
65751.032,25.0,14.1777638
65765.817,24.9,14.1595096
65781.116,25.0,14.114108
65795.901,25.1,14.1516285
65810.69,25.0,14.14753
65825.984,25.1,14.1684028
65840.773,25.2,14.1216079
65856.067,25.1,14.1649088
65870.856,25.1,14.0966241
65886.152,25.0,14.180696
65900.94,25.0,14.1052807
65916.234,25.1,14.1470414
65931.023,25.1,14.0832884
65945.814,25.0,14.1263455
65961.112,25.0,14.1635386
65975.904,25.0,14.1658843
65991.202,25.1,14.1511738
66005.993,25.1,14.1038042
66021.291,25.0,14.133845
66036.079,25.0,14.1120919
66050.867,25.0,14.1655627
66066.162,25.1,14.1975667
66080.951,24.9,14.1542588
66096.248,24.9,14.1456986
66111.037,25.1,14.1261161
66126.331,24.9,14.058653
66141.119,25.0,14.1634694
66156.412,24.8,14.136099
66171.2,25.0,14.0936606
66185.983,25.1,14.1396407
66201.281,24.8,14.1405748
66216.073,25.0,14.1553486
66231.371,25.1,14.1317197
66246.16,25.1,14.1605126
66261.458,25.0,14.1567762
66276.245,24.9,14.1389356
66291.034,25.0,14.1702317
66306.326,25.2,14.1410294
66321.115,25.0,14.2017894
66336.414,25.0,14.1156219
66351.203,25.0,14.1521073
66366.503,25.1,14.1092104
66381.292,25.0,14.1349401
66396.079,24.9,14.1530045
66411.378,25.0,14.1193538
66426.162,24.9,14.1428612
66441.46,24.9,14.1957949
66456.249,25.2,14.1159727
66471.547,25.1,14.1214476
66486.332,24.9,14.1072333
66501.631,25.0,14.1742221
66516.416,25.0,14.0934318
66531.205,25.0,14.1092104
66546.5,25.0,14.0787802
66561.289,25.0,14.1193538
66576.588,25.1,14.1026771
66591.377,25.0,14.0981689
66606.671,25.0,14.1359386
66621.459,24.9,14.1217682
66636.754,25.0,14.1363286
66651.542,25.0,14.1117234
66666.325,25.0,14.1274725
66681.623,24.9,14.1082435
66696.411,25.0,14.1678168
66711.71,25.0,14.157131
66726.499,24.9,14.1114645
66741.797,24.9,14.099456
66756.586,25.0,14.1394801
66771.375,25.0,14.1215771
66786.673,25.0,14.1417342
66801.462,25.0,14.1867794
66816.76,25.0,14.1355541
66831.543,25.0,14.1386741
66846.841,25.1,14.1432514
66861.63,25.0,14.1082435
66876.418,24.9,14.0652295
66891.715,24.9,14.1513345
66906.503,25.0,14.1203206
66921.804,25.0,14.1083125
66936.592,24.9,14.1355541
66951.886,25.0,14.0844154
66966.675,25.0,14.1117849
66981.97,25.1,14.1270828
66996.758,25.1,14.1302967
67011.55,25.0,14.1514951
67026.849,25.2,14.1520382
67041.638,25.1,14.0825772
67056.936,25.0,14.1586058
67071.723,25.0,14.1514951
67087.021,25.1,14.1135282
67101.808,25.2,14.1678168
67116.597,25.0,14.0893402
67131.897,25.0,14.1556491
67146.685,25.0,14.1340054
67161.979,25.1,14.0990381
67176.767,25.1,14.1383209
67192.065,24.9,14.1304323
67206.854,25.0,14.1091806
67222.153,25.0,14.1306243
67236.942,25.1,14.1455056
67251.73,25.0,14.1398012
67267.028,25.0,14.1518707
67281.812,25.1,14.1026771
67297.11,25.0,14.1310454
67311.901,25.0,14.1362595
67327.199,25.0,14.1476421
67341.982,25.0,14.1626062
67356.773,25.1,14.1520382
67372.071,25.0,14.1204809
67386.86,25.0,14.1148456
67402.159,25.0,14.1378084
67416.942,25.0,14.1621816
67432.239,25.0,14.1105666
67447.027,25.0,14.1586058
67462.322,24.9,14.1193538
67477.111,24.8,14.1770984
67491.902,25.0,14.1413505
67507.2,25.1,14.0934318
67521.991,25.0,14.1841902
67537.29,24.9,14.1373866
67552.082,25.0,14.1418947
67567.382,25.0,14.1853106
67582.165,25.0,14.1631136
67596.954,24.9,14.1657927
67612.256,24.9,14.1905881
67627.047,25.1,14.1501745
67642.342,25.0,14.1509111
67657.129,24.9,14.1283388
67672.424,25.0,14.1524616
67687.213,24.9,14.161479
67701.998,25.0,14.1671148
67717.297,25.0,14.137194
67732.083,25.0,14.1242824
67747.381,24.9,14.1644357
67762.167,25.0,14.1414196
67777.465,25.0,14.1693348
67792.248,24.9,14.1761322
67807.539,24.9,14.1554193
67822.326,25.0,14.1464029
67837.114,25.2,14.1355541
67852.41,25.3,14.0793555
67867.198,25.1,14.1542922
67882.497,25.1,14.1423171
67897.285,25.0,14.1892307
67912.579,25.2,14.1059894
67927.368,25.0,14.1434443
67942.152,25.2,14.1404143
67957.45,25.1,14.1679776
67972.235,25.2,14.1038042
67987.534,25.0,14.0872457
68002.319,25.1,14.1657927
68017.618,25.0,14.1162019
68032.406,25.1,14.078849
68047.195,24.9,14.0970703
68062.493,25.0,14.0947877
68077.282,25.0,14.0701783
68092.58,25.1,14.1859188
68107.372,25.0,14.125639
68122.67,24.8,14.1704964
68137.459,25.0,14.1317197
68152.757,25.1,14.1700036
68167.545,25.1,14.1498962
68182.334,25.0,14.1387751
68197.632,25.0,14.1396084
68212.424,25.1,14.1890696
68227.717,25.0,14.0932433
68242.508,25.0,14.1580975
68257.807,25.1,14.1261161
68272.589,24.9,14.1373545
68287.381,25.0,14.1082435
68302.675,25.0,14.1373866
68317.463,25.0,14.1148456
68332.767,25.0,14.123862
68347.556,25.0,14.1792482
68362.854,25.1,14.2033455
68377.643,24.9,14.1565463
68392.43,24.9,14.1265368
68407.728,25.0,14.1599275
68422.516,25.0,14.0832607
68437.815,24.9,14.1396407
68452.599,24.9,14.1344269
68467.894,25.0,14.1101474
68482.683,25.0,14.0710506
68497.468,25.0,14.1620208
68512.767,24.8,14.1247976
68527.549,25.0,14.1070253
68542.847,25.1,14.1121127
68557.638,25.0,14.0866695
68572.936,24.9,14.1653675
68587.723,24.9,14.0924647
68603.021,25.0,14.1071854
68617.82,24.9,14.1429527
68632.608,24.9,14.1727507
68647.906,24.9,14.1244428
68662.695,25.0,14.119934
68677.991,25.0,14.1484964
68692.78,25.1,14.1521988
68708.074,25.0,14.1585698
68722.863,25.0,14.1816071
68737.653,25.1,14.1452759
68752.951,25.0,14.15558
68767.74,25.0,14.1407677
68783.039,24.9,14.16991
68797.823,24.9,14.1439556
68813.121,25.1,14.1583132
68827.908,25.0,14.1439556
68843.206,25.1,14.1227041
68857.99,25.0,14.1254096
68872.778,25.1,14.100005
68888.073,25.0,14.1355541
68902.861,25.0,14.1217682
68918.155,24.9,14.0938488
68932.944,24.9,14.1822716
68948.245,25.0,14.1520049
68963.033,25.2,14.1170997
68977.817,24.9,14.1599275
68993.126,25.0,14.1334602
69007.915,25.0,14.1321726
69023.213,25.0,14.1103375
69038.002,25.1,14.1409282
69053.3,25.0,14.1770984
69068.093,25.0,14.1154253
69082.882,25.1,14.1657235
69098.189,25.0,14.156707
69112.978,24.9,14.0650698
69128.272,24.9,14.0793555
69143.061,25.2,14.1633086
69158.362,25.1,14.1028372
69173.15,25.0,14.1205431
69188.449,25.0,14.1302719
69203.237,25.1,14.1830562
69218.025,25.0,14.1452759
69233.321,25.0,14.1385827
69248.11,24.9,14.1715889
69263.409,25.0,14.1300787
69278.207,25.0,14.1385136
69293.51,25.0,14.1204502
69308.298,24.9,14.1436048
69323.081,24.9,14.1319118
69338.38,25.0,14.112488
69353.168,25.0,14.1495903
69368.464,25.1,14.1148154
69383.251,24.9,14.1296576
69398.549,25.0,14.1107268
69413.336,24.9,14.0932433
69428.125,25.1,14.0913377
69443.426,24.9,14.1593854
69458.214,25.1,14.1612153
69473.515,25.2,14.1355225
69488.304,25.2,14.0902794
69503.596,25.1,14.0956572
69518.385,25.1,14.1871376
69533.683,25.0,14.1385136
69548.472,25.1,14.1251494
69563.255,25.1,14.1041535
69578.553,25.0,14.1293054
69593.341,25.0,14.1531318
69608.64,25.1,14.1218372
69623.415,25.1,14.0943703
69638.711,25.1,14.1105666
69653.5,25.1,14.070428
69668.795,25.0,14.0565584
69683.583,25.1,14.1080834
69698.374,25.1,14.144732
69713.672,25.0,14.1355541
69728.461,25.1,14.1217682
69743.759,25.0,14.0913377
69758.55,25.1,14.1304323
69773.848,25.0,14.1130107
69788.637,25.0,14.1180665
69803.425,25.1,14.1150059
69818.724,25.2,14.1565127
69833.507,24.9,14.099456
69848.806,25.0,14.1274725
69863.595,25.0,14.1024189
69878.893,25.0,14.0436579
69893.682,25.0,14.1057998
69908.465,24.9,14.1159727
69923.764,24.9,14.1207102
69938.548,25.0,14.1862767
69953.847,25.1,14.0962632
69968.632,25.0,14.1154253
69983.94,25.0,14.1338132
69998.723,25.1,14.0945303
70014.022,25.1,14.101292
70028.807,25.0,14.1131709
70043.596,25.0,14.0798799
70058.888,25.0,14.0823212
70073.676,25.1,14.0436579
70088.974,25.0,14.0642883
70103.763,25.0,14.0958459
70119.056,25.1,14.145345
